"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
""
"Q742","1260mil","1470mil","1260mil","1470mil","1260mil","1470mil","T","0",""
"Q743","1260mil","1540mil","1260mil","1540mil","1260mil","1540mil","T","0",""
"Q744","1260mil","1610mil","1260mil","1610mil","1260mil","1610mil","T","0",""
"Q745","1260mil","1680mil","1260mil","1680mil","1260mil","1680mil","T","0",""
"Q746","1260mil","1750mil","1260mil","1750mil","1260mil","1750mil","T","0",""
"Q747","1260mil","1820mil","1260mil","1820mil","1260mil","1820mil","T","0",""
"Q748","1260mil","1890mil","1260mil","1890mil","1260mil","1890mil","T","0",""
"Q749","1260mil","1960mil","1260mil","1960mil","1260mil","1960mil","T","0",""
"Q750","1260mil","2030mil","1260mil","2030mil","1260mil","2030mil","T","0",""
"Q751","1260mil","2100mil","1260mil","2100mil","1260mil","2100mil","T","0",""
"Q752","1260mil","2170mil","1260mil","2170mil","1260mil","2170mil","T","0",""
"Q753","1260mil","2240mil","1260mil","2240mil","1260mil","2240mil","T","0",""
"Q754","1260mil","2310mil","1260mil","2310mil","1260mil","2310mil","T","0",""
"Q755","1260mil","2380mil","1260mil","2380mil","1260mil","2380mil","T","0",""
"Q756","1260mil","2450mil","1260mil","2450mil","1260mil","2450mil","T","0",""
"Q757","1260mil","2520mil","1260mil","2520mil","1260mil","2520mil","T","0",""
"Q758","1260mil","2590mil","1260mil","2590mil","1260mil","2590mil","T","0",""
"Q759","1260mil","2660mil","1260mil","2660mil","1260mil","2660mil","T","0",""
"Q760","1260mil","2730mil","1260mil","2730mil","1260mil","2730mil","T","0",""
"Q761","1330mil","0mil","1330mil","0mil","1330mil","0mil","T","0",""
"Q762","1330mil","70mil","1330mil","70mil","1330mil","70mil","T","0",""
"Q763","1330mil","140mil","1330mil","140mil","1330mil","140mil","T","0",""
"Q764","1330mil","210mil","1330mil","210mil","1330mil","210mil","T","0",""
"Q765","1330mil","280mil","1330mil","280mil","1330mil","280mil","T","0",""
"Q766","1330mil","350mil","1330mil","350mil","1330mil","350mil","T","0",""
"Q767","1330mil","420mil","1330mil","420mil","1330mil","420mil","T","0",""
"Q768","1330mil","490mil","1330mil","490mil","1330mil","490mil","T","0",""
"Q769","1330mil","560mil","1330mil","560mil","1330mil","560mil","T","0",""
"Q770","1330mil","630mil","1330mil","630mil","1330mil","630mil","T","0",""
"Q771","1330mil","700mil","1330mil","700mil","1330mil","700mil","T","0",""
"Q772","1330mil","770mil","1330mil","770mil","1330mil","770mil","T","0",""
"Q773","1330mil","840mil","1330mil","840mil","1330mil","840mil","T","0",""
"Q774","1330mil","910mil","1330mil","910mil","1330mil","910mil","T","0",""
"Q775","1330mil","980mil","1330mil","980mil","1330mil","980mil","T","0",""
"Q776","1330mil","1050mil","1330mil","1050mil","1330mil","1050mil","T","0",""
"Q777","1330mil","1120mil","1330mil","1120mil","1330mil","1120mil","T","0",""
"Q778","1330mil","1190mil","1330mil","1190mil","1330mil","1190mil","T","0",""
"Q779","1330mil","1260mil","1330mil","1260mil","1330mil","1260mil","T","0",""
"Q780","1330mil","1330mil","1330mil","1330mil","1330mil","1330mil","T","0",""
"Q781","1330mil","1400mil","1330mil","1400mil","1330mil","1400mil","T","0",""
"Q782","1330mil","1470mil","1330mil","1470mil","1330mil","1470mil","T","0",""
"Q783","1330mil","1540mil","1330mil","1540mil","1330mil","1540mil","T","0",""
"Q784","1330mil","1610mil","1330mil","1610mil","1330mil","1610mil","T","0",""
"Q785","1330mil","1680mil","1330mil","1680mil","1330mil","1680mil","T","0",""
"Q786","1330mil","1750mil","1330mil","1750mil","1330mil","1750mil","T","0",""
"Q787","1330mil","1820mil","1330mil","1820mil","1330mil","1820mil","T","0",""
"Q788","1330mil","1890mil","1330mil","1890mil","1330mil","1890mil","T","0",""
"Q789","1330mil","1960mil","1330mil","1960mil","1330mil","1960mil","T","0",""
"Q790","1330mil","2030mil","1330mil","2030mil","1330mil","2030mil","T","0",""
"Q791","1330mil","2100mil","1330mil","2100mil","1330mil","2100mil","T","0",""
"Q792","1330mil","2170mil","1330mil","2170mil","1330mil","2170mil","T","0",""
"Q793","1330mil","2240mil","1330mil","2240mil","1330mil","2240mil","T","0",""
"Q794","1330mil","2310mil","1330mil","2310mil","1330mil","2310mil","T","0",""
"Q795","1330mil","2380mil","1330mil","2380mil","1330mil","2380mil","T","0",""
"Q796","1330mil","2450mil","1330mil","2450mil","1330mil","2450mil","T","0",""
"Q797","1330mil","2520mil","1330mil","2520mil","1330mil","2520mil","T","0",""
"Q798","1330mil","2590mil","1330mil","2590mil","1330mil","2590mil","T","0",""
"Q799","1330mil","2660mil","1330mil","2660mil","1330mil","2660mil","T","0",""
"Q800","1330mil","2730mil","1330mil","2730mil","1330mil","2730mil","T","0",""
"Q801","1400mil","0mil","1400mil","0mil","1400mil","0mil","T","0",""
"Q802","1400mil","70mil","1400mil","70mil","1400mil","70mil","T","0",""
"Q803","1400mil","140mil","1400mil","140mil","1400mil","140mil","T","0",""
"Q804","1400mil","210mil","1400mil","210mil","1400mil","210mil","T","0",""
"Q805","1400mil","280mil","1400mil","280mil","1400mil","280mil","T","0",""
"Q806","1400mil","350mil","1400mil","350mil","1400mil","350mil","T","0",""
"Q807","1400mil","420mil","1400mil","420mil","1400mil","420mil","T","0",""
"Q808","1400mil","490mil","1400mil","490mil","1400mil","490mil","T","0",""
"Q809","1400mil","560mil","1400mil","560mil","1400mil","560mil","T","0",""
"Q810","1400mil","630mil","1400mil","630mil","1400mil","630mil","T","0",""
"Q811","1400mil","700mil","1400mil","700mil","1400mil","700mil","T","0",""
"Q812","1400mil","770mil","1400mil","770mil","1400mil","770mil","T","0",""
"Q813","1400mil","840mil","1400mil","840mil","1400mil","840mil","T","0",""
"Q814","1400mil","910mil","1400mil","910mil","1400mil","910mil","T","0",""
"Q815","1400mil","980mil","1400mil","980mil","1400mil","980mil","T","0",""
"Q816","1400mil","1050mil","1400mil","1050mil","1400mil","1050mil","T","0",""
"Q817","1400mil","1120mil","1400mil","1120mil","1400mil","1120mil","T","0",""
"Q818","1400mil","1190mil","1400mil","1190mil","1400mil","1190mil","T","0",""
"Q819","1400mil","1260mil","1400mil","1260mil","1400mil","1260mil","T","0",""
"Q820","1400mil","1330mil","1400mil","1330mil","1400mil","1330mil","T","0",""
"Q821","1400mil","1400mil","1400mil","1400mil","1400mil","1400mil","T","0",""
"Q822","1400mil","1470mil","1400mil","1470mil","1400mil","1470mil","T","0",""
"Q823","1400mil","1540mil","1400mil","1540mil","1400mil","1540mil","T","0",""
"Q824","1400mil","1610mil","1400mil","1610mil","1400mil","1610mil","T","0",""
"Q825","1400mil","1680mil","1400mil","1680mil","1400mil","1680mil","T","0",""
"Q826","1400mil","1750mil","1400mil","1750mil","1400mil","1750mil","T","0",""
"Q827","1400mil","1820mil","1400mil","1820mil","1400mil","1820mil","T","0",""
"Q828","1400mil","1890mil","1400mil","1890mil","1400mil","1890mil","T","0",""
"Q829","1400mil","1960mil","1400mil","1960mil","1400mil","1960mil","T","0",""
"Q830","1400mil","2030mil","1400mil","2030mil","1400mil","2030mil","T","0",""
"Q831","1400mil","2100mil","1400mil","2100mil","1400mil","2100mil","T","0",""
"Q832","1400mil","2170mil","1400mil","2170mil","1400mil","2170mil","T","0",""
"Q833","1400mil","2240mil","1400mil","2240mil","1400mil","2240mil","T","0",""
"Q834","1400mil","2310mil","1400mil","2310mil","1400mil","2310mil","T","0",""
"Q835","1400mil","2380mil","1400mil","2380mil","1400mil","2380mil","T","0",""
"Q836","1400mil","2450mil","1400mil","2450mil","1400mil","2450mil","T","0",""
"Q837","1400mil","2520mil","1400mil","2520mil","1400mil","2520mil","T","0",""
"Q838","1400mil","2590mil","1400mil","2590mil","1400mil","2590mil","T","0",""
"Q839","1400mil","2660mil","1400mil","2660mil","1400mil","2660mil","T","0",""
"Q840","1400mil","2730mil","1400mil","2730mil","1400mil","2730mil","T","0",""
"Q841","1470mil","0mil","1470mil","0mil","1470mil","0mil","T","0",""
"Q842","1470mil","70mil","1470mil","70mil","1470mil","70mil","T","0",""
"Q843","1470mil","140mil","1470mil","140mil","1470mil","140mil","T","0",""
"Q844","1470mil","210mil","1470mil","210mil","1470mil","210mil","T","0",""
"Q845","1470mil","280mil","1470mil","280mil","1470mil","280mil","T","0",""
"Q846","1470mil","350mil","1470mil","350mil","1470mil","350mil","T","0",""
"Q847","1470mil","420mil","1470mil","420mil","1470mil","420mil","T","0",""
"Q848","1470mil","490mil","1470mil","490mil","1470mil","490mil","T","0",""
"Q849","1470mil","560mil","1470mil","560mil","1470mil","560mil","T","0",""
"Q850","1470mil","630mil","1470mil","630mil","1470mil","630mil","T","0",""
"Q851","1470mil","700mil","1470mil","700mil","1470mil","700mil","T","0",""
"Q852","1470mil","770mil","1470mil","770mil","1470mil","770mil","T","0",""
"Q853","1470mil","840mil","1470mil","840mil","1470mil","840mil","T","0",""
"Q854","1470mil","910mil","1470mil","910mil","1470mil","910mil","T","0",""
"Q855","1470mil","980mil","1470mil","980mil","1470mil","980mil","T","0",""
"Q856","1470mil","1050mil","1470mil","1050mil","1470mil","1050mil","T","0",""
"Q857","1470mil","1120mil","1470mil","1120mil","1470mil","1120mil","T","0",""
"Q858","1470mil","1190mil","1470mil","1190mil","1470mil","1190mil","T","0",""
"Q859","1470mil","1260mil","1470mil","1260mil","1470mil","1260mil","T","0",""
"Q860","1470mil","1330mil","1470mil","1330mil","1470mil","1330mil","T","0",""
"Q861","1470mil","1400mil","1470mil","1400mil","1470mil","1400mil","T","0",""
"Q862","1470mil","1470mil","1470mil","1470mil","1470mil","1470mil","T","0",""
"Q863","1470mil","1540mil","1470mil","1540mil","1470mil","1540mil","T","0",""
"Q864","1470mil","1610mil","1470mil","1610mil","1470mil","1610mil","T","0",""
"Q865","1470mil","1680mil","1470mil","1680mil","1470mil","1680mil","T","0",""
"Q866","1470mil","1750mil","1470mil","1750mil","1470mil","1750mil","T","0",""
"Q867","1470mil","1820mil","1470mil","1820mil","1470mil","1820mil","T","0",""
"Q868","1470mil","1890mil","1470mil","1890mil","1470mil","1890mil","T","0",""
"Q869","1470mil","1960mil","1470mil","1960mil","1470mil","1960mil","T","0",""
"Q870","1470mil","2030mil","1470mil","2030mil","1470mil","2030mil","T","0",""
"Q871","1470mil","2100mil","1470mil","2100mil","1470mil","2100mil","T","0",""
"Q872","1470mil","2170mil","1470mil","2170mil","1470mil","2170mil","T","0",""
"Q873","1470mil","2240mil","1470mil","2240mil","1470mil","2240mil","T","0",""
"Q874","1470mil","2310mil","1470mil","2310mil","1470mil","2310mil","T","0",""
"Q875","1470mil","2380mil","1470mil","2380mil","1470mil","2380mil","T","0",""
"Q876","1470mil","2450mil","1470mil","2450mil","1470mil","2450mil","T","0",""
"Q877","1470mil","2520mil","1470mil","2520mil","1470mil","2520mil","T","0",""
"Q878","1470mil","2590mil","1470mil","2590mil","1470mil","2590mil","T","0",""
"Q879","1470mil","2660mil","1470mil","2660mil","1470mil","2660mil","T","0",""
"Q880","1470mil","2730mil","1470mil","2730mil","1470mil","2730mil","T","0",""
"Q881","1540mil","0mil","1540mil","0mil","1540mil","0mil","T","0",""
"Q882","1540mil","70mil","1540mil","70mil","1540mil","70mil","T","0",""
"Q883","1540mil","140mil","1540mil","140mil","1540mil","140mil","T","0",""
"Q884","1540mil","210mil","1540mil","210mil","1540mil","210mil","T","0",""
"Q885","1540mil","280mil","1540mil","280mil","1540mil","280mil","T","0",""
"Q886","1540mil","350mil","1540mil","350mil","1540mil","350mil","T","0",""
"Q887","1540mil","420mil","1540mil","420mil","1540mil","420mil","T","0",""
"Q888","1540mil","490mil","1540mil","490mil","1540mil","490mil","T","0",""
"Q889","1540mil","560mil","1540mil","560mil","1540mil","560mil","T","0",""
"Q890","1540mil","630mil","1540mil","630mil","1540mil","630mil","T","0",""
"Q891","1540mil","700mil","1540mil","700mil","1540mil","700mil","T","0",""
"Q892","1540mil","770mil","1540mil","770mil","1540mil","770mil","T","0",""
"Q893","1540mil","840mil","1540mil","840mil","1540mil","840mil","T","0",""
"Q894","1540mil","910mil","1540mil","910mil","1540mil","910mil","T","0",""
"Q895","1540mil","980mil","1540mil","980mil","1540mil","980mil","T","0",""
"Q896","1540mil","1050mil","1540mil","1050mil","1540mil","1050mil","T","0",""
"Q897","1540mil","1120mil","1540mil","1120mil","1540mil","1120mil","T","0",""
"Q898","1540mil","1190mil","1540mil","1190mil","1540mil","1190mil","T","0",""
"Q899","1540mil","1260mil","1540mil","1260mil","1540mil","1260mil","T","0",""
"Q900","1540mil","1330mil","1540mil","1330mil","1540mil","1330mil","T","0",""
"Q901","1540mil","1400mil","1540mil","1400mil","1540mil","1400mil","T","0",""
"Q902","1540mil","1470mil","1540mil","1470mil","1540mil","1470mil","T","0",""
"Q903","1540mil","1540mil","1540mil","1540mil","1540mil","1540mil","T","0",""
"Q904","1540mil","1610mil","1540mil","1610mil","1540mil","1610mil","T","0",""
"Q905","1540mil","1680mil","1540mil","1680mil","1540mil","1680mil","T","0",""
"Q906","1540mil","1750mil","1540mil","1750mil","1540mil","1750mil","T","0",""
"Q907","1540mil","1820mil","1540mil","1820mil","1540mil","1820mil","T","0",""
"Q908","1540mil","1890mil","1540mil","1890mil","1540mil","1890mil","T","0",""
"Q909","1540mil","1960mil","1540mil","1960mil","1540mil","1960mil","T","0",""
"Q910","1540mil","2030mil","1540mil","2030mil","1540mil","2030mil","T","0",""
"Q911","1540mil","2100mil","1540mil","2100mil","1540mil","2100mil","T","0",""
"Q912","1540mil","2170mil","1540mil","2170mil","1540mil","2170mil","T","0",""
"Q913","1540mil","2240mil","1540mil","2240mil","1540mil","2240mil","T","0",""
"Q914","1540mil","2310mil","1540mil","2310mil","1540mil","2310mil","T","0",""
"Q915","1540mil","2380mil","1540mil","2380mil","1540mil","2380mil","T","0",""
"Q916","1540mil","2450mil","1540mil","2450mil","1540mil","2450mil","T","0",""
"Q917","1540mil","2520mil","1540mil","2520mil","1540mil","2520mil","T","0",""
"Q918","1540mil","2590mil","1540mil","2590mil","1540mil","2590mil","T","0",""
"Q919","1540mil","2660mil","1540mil","2660mil","1540mil","2660mil","T","0",""
"Q920","1540mil","2730mil","1540mil","2730mil","1540mil","2730mil","T","0",""
"Q921","1610mil","0mil","1610mil","0mil","1610mil","0mil","T","0",""
"Q922","1610mil","70mil","1610mil","70mil","1610mil","70mil","T","0",""
"Q923","1610mil","140mil","1610mil","140mil","1610mil","140mil","T","0",""
"Q924","1610mil","210mil","1610mil","210mil","1610mil","210mil","T","0",""
"Q925","1610mil","280mil","1610mil","280mil","1610mil","280mil","T","0",""
"Q926","1610mil","350mil","1610mil","350mil","1610mil","350mil","T","0",""
"Q927","1610mil","420mil","1610mil","420mil","1610mil","420mil","T","0",""
"Q928","1610mil","490mil","1610mil","490mil","1610mil","490mil","T","0",""
"Q929","1610mil","560mil","1610mil","560mil","1610mil","560mil","T","0",""
"Q930","1610mil","630mil","1610mil","630mil","1610mil","630mil","T","0",""
"Q931","1610mil","700mil","1610mil","700mil","1610mil","700mil","T","0",""
"Q932","1610mil","770mil","1610mil","770mil","1610mil","770mil","T","0",""
"Q933","1610mil","840mil","1610mil","840mil","1610mil","840mil","T","0",""
"Q934","1610mil","910mil","1610mil","910mil","1610mil","910mil","T","0",""
"Q935","1610mil","980mil","1610mil","980mil","1610mil","980mil","T","0",""
"Q936","1610mil","1050mil","1610mil","1050mil","1610mil","1050mil","T","0",""
"Q937","1610mil","1120mil","1610mil","1120mil","1610mil","1120mil","T","0",""
"Q938","1610mil","1190mil","1610mil","1190mil","1610mil","1190mil","T","0",""
"Q939","1610mil","1260mil","1610mil","1260mil","1610mil","1260mil","T","0",""
"Q940","1610mil","1330mil","1610mil","1330mil","1610mil","1330mil","T","0",""
"Q941","1610mil","1400mil","1610mil","1400mil","1610mil","1400mil","T","0",""
"Q942","1610mil","1470mil","1610mil","1470mil","1610mil","1470mil","T","0",""
"Q943","1610mil","1540mil","1610mil","1540mil","1610mil","1540mil","T","0",""
"Q944","1610mil","1610mil","1610mil","1610mil","1610mil","1610mil","T","0",""
"Q945","1610mil","1680mil","1610mil","1680mil","1610mil","1680mil","T","0",""
"Q946","1610mil","1750mil","1610mil","1750mil","1610mil","1750mil","T","0",""
"Q947","1610mil","1820mil","1610mil","1820mil","1610mil","1820mil","T","0",""
"Q948","1610mil","1890mil","1610mil","1890mil","1610mil","1890mil","T","0",""
"Q949","1610mil","1960mil","1610mil","1960mil","1610mil","1960mil","T","0",""
"Q950","1610mil","2030mil","1610mil","2030mil","1610mil","2030mil","T","0",""
"Q951","1610mil","2100mil","1610mil","2100mil","1610mil","2100mil","T","0",""
"Q952","1610mil","2170mil","1610mil","2170mil","1610mil","2170mil","T","0",""
"Q953","1610mil","2240mil","1610mil","2240mil","1610mil","2240mil","T","0",""
"Q954","1610mil","2310mil","1610mil","2310mil","1610mil","2310mil","T","0",""
"Q955","1610mil","2380mil","1610mil","2380mil","1610mil","2380mil","T","0",""
"Q956","1610mil","2450mil","1610mil","2450mil","1610mil","2450mil","T","0",""
"Q957","1610mil","2520mil","1610mil","2520mil","1610mil","2520mil","T","0",""
"Q958","1610mil","2590mil","1610mil","2590mil","1610mil","2590mil","T","0",""
"Q959","1610mil","2660mil","1610mil","2660mil","1610mil","2660mil","T","0",""
"Q960","1610mil","2730mil","1610mil","2730mil","1610mil","2730mil","T","0",""
"Q961","1680mil","0mil","1680mil","0mil","1680mil","0mil","T","0",""
"Q962","1680mil","70mil","1680mil","70mil","1680mil","70mil","T","0",""
"Q963","1680mil","140mil","1680mil","140mil","1680mil","140mil","T","0",""
"Q964","1680mil","210mil","1680mil","210mil","1680mil","210mil","T","0",""
"Q965","1680mil","280mil","1680mil","280mil","1680mil","280mil","T","0",""
"Q966","1680mil","350mil","1680mil","350mil","1680mil","350mil","T","0",""
"Q967","1680mil","420mil","1680mil","420mil","1680mil","420mil","T","0",""
"Q968","1680mil","490mil","1680mil","490mil","1680mil","490mil","T","0",""
"Q969","1680mil","560mil","1680mil","560mil","1680mil","560mil","T","0",""
"Q970","1680mil","630mil","1680mil","630mil","1680mil","630mil","T","0",""
"Q971","1680mil","700mil","1680mil","700mil","1680mil","700mil","T","0",""
"Q972","1680mil","770mil","1680mil","770mil","1680mil","770mil","T","0",""
"Q973","1680mil","840mil","1680mil","840mil","1680mil","840mil","T","0",""
"Q974","1680mil","910mil","1680mil","910mil","1680mil","910mil","T","0",""
"Q975","1680mil","980mil","1680mil","980mil","1680mil","980mil","T","0",""
"Q976","1680mil","1050mil","1680mil","1050mil","1680mil","1050mil","T","0",""
"Q977","1680mil","1120mil","1680mil","1120mil","1680mil","1120mil","T","0",""
"Q978","1680mil","1190mil","1680mil","1190mil","1680mil","1190mil","T","0",""
"Q979","1680mil","1260mil","1680mil","1260mil","1680mil","1260mil","T","0",""
"Q980","1680mil","1330mil","1680mil","1330mil","1680mil","1330mil","T","0",""
"Q981","1680mil","1400mil","1680mil","1400mil","1680mil","1400mil","T","0",""
"Q982","1680mil","1470mil","1680mil","1470mil","1680mil","1470mil","T","0",""
"Q983","1680mil","1540mil","1680mil","1540mil","1680mil","1540mil","T","0",""
"Q984","1680mil","1610mil","1680mil","1610mil","1680mil","1610mil","T","0",""
"Q985","1680mil","1680mil","1680mil","1680mil","1680mil","1680mil","T","0",""
"Q986","1680mil","1750mil","1680mil","1750mil","1680mil","1750mil","T","0",""
"Q987","1680mil","1820mil","1680mil","1820mil","1680mil","1820mil","T","0",""
"Q988","1680mil","1890mil","1680mil","1890mil","1680mil","1890mil","T","0",""
"Q989","1680mil","1960mil","1680mil","1960mil","1680mil","1960mil","T","0",""
"Q990","1680mil","2030mil","1680mil","2030mil","1680mil","2030mil","T","0",""
"Q991","1680mil","2100mil","1680mil","2100mil","1680mil","2100mil","T","0",""
"Q992","1680mil","2170mil","1680mil","2170mil","1680mil","2170mil","T","0",""
"Q993","1680mil","2240mil","1680mil","2240mil","1680mil","2240mil","T","0",""
"Q994","1680mil","2310mil","1680mil","2310mil","1680mil","2310mil","T","0",""
"Q995","1680mil","2380mil","1680mil","2380mil","1680mil","2380mil","T","0",""
"Q996","1680mil","2450mil","1680mil","2450mil","1680mil","2450mil","T","0",""
"Q997","1680mil","2520mil","1680mil","2520mil","1680mil","2520mil","T","0",""
"Q998","1680mil","2590mil","1680mil","2590mil","1680mil","2590mil","T","0",""
"Q999","1680mil","2660mil","1680mil","2660mil","1680mil","2660mil","T","0",""
"Q1000","1680mil","2730mil","1680mil","2730mil","1680mil","2730mil","T","0",""
"Q1001","1750mil","0mil","1750mil","0mil","1750mil","0mil","T","0",""
"Q1002","1750mil","70mil","1750mil","70mil","1750mil","70mil","T","0",""
"Q1003","1750mil","140mil","1750mil","140mil","1750mil","140mil","T","0",""
"Q1004","1750mil","210mil","1750mil","210mil","1750mil","210mil","T","0",""
"Q1005","1750mil","280mil","1750mil","280mil","1750mil","280mil","T","0",""
"Q1006","1750mil","350mil","1750mil","350mil","1750mil","350mil","T","0",""
"Q1007","1750mil","420mil","1750mil","420mil","1750mil","420mil","T","0",""
"Q1008","1750mil","490mil","1750mil","490mil","1750mil","490mil","T","0",""
"Q1009","1750mil","560mil","1750mil","560mil","1750mil","560mil","T","0",""
"Q1010","1750mil","630mil","1750mil","630mil","1750mil","630mil","T","0",""
"Q1011","1750mil","700mil","1750mil","700mil","1750mil","700mil","T","0",""
"Q1012","1750mil","770mil","1750mil","770mil","1750mil","770mil","T","0",""
"Q1013","1750mil","840mil","1750mil","840mil","1750mil","840mil","T","0",""
"Q1014","1750mil","910mil","1750mil","910mil","1750mil","910mil","T","0",""
"Q1015","1750mil","980mil","1750mil","980mil","1750mil","980mil","T","0",""
"Q1016","1750mil","1050mil","1750mil","1050mil","1750mil","1050mil","T","0",""
"Q1017","1750mil","1120mil","1750mil","1120mil","1750mil","1120mil","T","0",""
"Q1018","1750mil","1190mil","1750mil","1190mil","1750mil","1190mil","T","0",""
"Q1019","1750mil","1260mil","1750mil","1260mil","1750mil","1260mil","T","0",""
"Q1020","1750mil","1330mil","1750mil","1330mil","1750mil","1330mil","T","0",""
"Q1021","1750mil","1400mil","1750mil","1400mil","1750mil","1400mil","T","0",""
"Q1022","1750mil","1470mil","1750mil","1470mil","1750mil","1470mil","T","0",""
"Q1023","1750mil","1540mil","1750mil","1540mil","1750mil","1540mil","T","0",""
"Q1024","1750mil","1610mil","1750mil","1610mil","1750mil","1610mil","T","0",""
"Q1025","1750mil","1680mil","1750mil","1680mil","1750mil","1680mil","T","0",""
"Q1026","1750mil","1750mil","1750mil","1750mil","1750mil","1750mil","T","0",""
"Q1027","1750mil","1820mil","1750mil","1820mil","1750mil","1820mil","T","0",""
"Q1028","1750mil","1890mil","1750mil","1890mil","1750mil","1890mil","T","0",""
"Q1029","1750mil","1960mil","1750mil","1960mil","1750mil","1960mil","T","0",""
"Q1030","1750mil","2030mil","1750mil","2030mil","1750mil","2030mil","T","0",""
"Q1031","1750mil","2100mil","1750mil","2100mil","1750mil","2100mil","T","0",""
"Q1032","1750mil","2170mil","1750mil","2170mil","1750mil","2170mil","T","0",""
"Q1033","1750mil","2240mil","1750mil","2240mil","1750mil","2240mil","T","0",""
"Q1034","1750mil","2310mil","1750mil","2310mil","1750mil","2310mil","T","0",""
"Q1035","1750mil","2380mil","1750mil","2380mil","1750mil","2380mil","T","0",""
"Q1036","1750mil","2450mil","1750mil","2450mil","1750mil","2450mil","T","0",""
"Q1037","1750mil","2520mil","1750mil","2520mil","1750mil","2520mil","T","0",""
"Q1038","1750mil","2590mil","1750mil","2590mil","1750mil","2590mil","T","0",""
"Q1039","1750mil","2660mil","1750mil","2660mil","1750mil","2660mil","T","0",""
"Q1040","1750mil","2730mil","1750mil","2730mil","1750mil","2730mil","T","0",""
"Q1041","1820mil","0mil","1820mil","0mil","1820mil","0mil","T","0",""
"Q1042","1820mil","70mil","1820mil","70mil","1820mil","70mil","T","0",""
"Q1043","1820mil","140mil","1820mil","140mil","1820mil","140mil","T","0",""
"Q1044","1820mil","210mil","1820mil","210mil","1820mil","210mil","T","0",""
"Q1045","1820mil","280mil","1820mil","280mil","1820mil","280mil","T","0",""
"Q1046","1820mil","350mil","1820mil","350mil","1820mil","350mil","T","0",""
"Q1047","1820mil","420mil","1820mil","420mil","1820mil","420mil","T","0",""
"Q1048","1820mil","490mil","1820mil","490mil","1820mil","490mil","T","0",""
"Q1049","1820mil","560mil","1820mil","560mil","1820mil","560mil","T","0",""
"Q1050","1820mil","630mil","1820mil","630mil","1820mil","630mil","T","0",""
"Q1051","1820mil","700mil","1820mil","700mil","1820mil","700mil","T","0",""
"Q1052","1820mil","770mil","1820mil","770mil","1820mil","770mil","T","0",""
"Q1053","1820mil","840mil","1820mil","840mil","1820mil","840mil","T","0",""
"Q1054","1820mil","910mil","1820mil","910mil","1820mil","910mil","T","0",""
"Q1055","1820mil","980mil","1820mil","980mil","1820mil","980mil","T","0",""
"Q1056","1820mil","1050mil","1820mil","1050mil","1820mil","1050mil","T","0",""
"Q1057","1820mil","1120mil","1820mil","1120mil","1820mil","1120mil","T","0",""
"Q1058","1820mil","1190mil","1820mil","1190mil","1820mil","1190mil","T","0",""
"Q1059","1820mil","1260mil","1820mil","1260mil","1820mil","1260mil","T","0",""
"Q1060","1820mil","1330mil","1820mil","1330mil","1820mil","1330mil","T","0",""
"Q1061","1820mil","1400mil","1820mil","1400mil","1820mil","1400mil","T","0",""
"Q1062","1820mil","1470mil","1820mil","1470mil","1820mil","1470mil","T","0",""
"Q1063","1820mil","1540mil","1820mil","1540mil","1820mil","1540mil","T","0",""
"Q1064","1820mil","1610mil","1820mil","1610mil","1820mil","1610mil","T","0",""
"Q1065","1820mil","1680mil","1820mil","1680mil","1820mil","1680mil","T","0",""
"Q1066","1820mil","1750mil","1820mil","1750mil","1820mil","1750mil","T","0",""
"Q1067","1820mil","1820mil","1820mil","1820mil","1820mil","1820mil","T","0",""
"Q1068","1820mil","1890mil","1820mil","1890mil","1820mil","1890mil","T","0",""
"Q1069","1820mil","1960mil","1820mil","1960mil","1820mil","1960mil","T","0",""
"Q1070","1820mil","2030mil","1820mil","2030mil","1820mil","2030mil","T","0",""
"Q1071","1820mil","2100mil","1820mil","2100mil","1820mil","2100mil","T","0",""
"Q1072","1820mil","2170mil","1820mil","2170mil","1820mil","2170mil","T","0",""
"Q1073","1820mil","2240mil","1820mil","2240mil","1820mil","2240mil","T","0",""
"Q1074","1820mil","2310mil","1820mil","2310mil","1820mil","2310mil","T","0",""
"Q1075","1820mil","2380mil","1820mil","2380mil","1820mil","2380mil","T","0",""
"Q1076","1820mil","2450mil","1820mil","2450mil","1820mil","2450mil","T","0",""
"Q1077","1820mil","2520mil","1820mil","2520mil","1820mil","2520mil","T","0",""
"Q1078","1820mil","2590mil","1820mil","2590mil","1820mil","2590mil","T","0",""
"Q1079","1820mil","2660mil","1820mil","2660mil","1820mil","2660mil","T","0",""
"Q1080","1820mil","2730mil","1820mil","2730mil","1820mil","2730mil","T","0",""
"Q1081","1890mil","0mil","1890mil","0mil","1890mil","0mil","T","0",""
"Q1082","1890mil","70mil","1890mil","70mil","1890mil","70mil","T","0",""
"Q1083","1890mil","140mil","1890mil","140mil","1890mil","140mil","T","0",""
"Q1084","1890mil","210mil","1890mil","210mil","1890mil","210mil","T","0",""
"Q1085","1890mil","280mil","1890mil","280mil","1890mil","280mil","T","0",""
"Q1086","1890mil","350mil","1890mil","350mil","1890mil","350mil","T","0",""
"Q1087","1890mil","420mil","1890mil","420mil","1890mil","420mil","T","0",""
"Q1088","1890mil","490mil","1890mil","490mil","1890mil","490mil","T","0",""
